,title,link,description,bloggername,bloggerlink,postdate
0,[기자단 뉴스] 생활 속 <b>핀테크</b> 알아보기 (자산 관리 서비스 편),https://blog.naver.com/koreafintech/222811013478,"안녕하세요, 제10기 <b>핀테크</b> 기자단 박성은입니다. 저는 원래 <b>핀테크</b>에 대해 잘 알지 못하는 ‘핀알못’이었지만, 한국<b>핀테크</b>지원센터에서 기자단으로 활동하며 <b>핀테크</b> 서비스의 편리함과 다양함을 배워... ",한국핀테크지원센터,blog.naver.com/koreafintech,20220714
1,[책] <b>핀테크</b>전쟁 _ 2016.5.1,https://blog.naver.com/gb_scramble/223503709115,<b>핀테크</b>전쟁 데보라의 추천으로 읽은 책. 업계의 주목할만한 회사와 관련인물들과의 인터뷰를... 우리나라의 은행서비스 수수료는 확실이 미국에 비해서는 저렴한 것이 의외로 한국 <b>핀테크</b>가 활성화되지 않는... ,Just One Line,blog.naver.com/gb_scramble,20240706
2,<b>핀테크</b>가 산업 전반을 혁신하고 있다,https://blog.naver.com/cmcloiqco/223520054619,"<b>핀테크</b>가 산업 전반을 혁신하고 있다 <b>핀테크</b>는 금융과 기술을 결합한 신조어로, 혁신적인 서비스를 제공하고 있습니다. 예를 들어, 온라인 은행이나 전자질갑 같은 서비스가 대표적입니다. 이러한 <b>핀테크</b>... ",알렉산더 대왕,blog.naver.com/cmcloiqco,20240721
3,"경제용어 700선_크라우드펀딩, <b>핀테크</b>",https://blog.naver.com/yongyong2828/223046477353,오늘은 크라우드 펀딩과 <b>핀테크</b>에 대해서 말씀드릴게요. 크라우드 펀딩이란? 크라우드 펀딩... StartEngine <b>핀테크</b> <b>핀테크</b>(FinTech)는 ‘금융’(finance)과 ‘기술’(technology)의 합성어입니다. 기존 디지털... ,닥터용의 행복한 상상,blog.naver.com/yongyong2828,20230316
4,<b>핀테크</b> 기술 종류 인공지능,https://blog.naver.com/teramagne42/223489216170,"<b>핀테크</b> 기술 종류 인공지능 스트레스는 일상생활에서 불가피하게 경험하는 감정적인 상태로, 뇌가... 있습니다 <b>핀테크</b> 기술 종류 인공지능 또한, 스트레스는 인지능력과 집중력을 저하시키며, 감정을 제어하는... ",밝은봉봉,blog.naver.com/teramagne42,20240624
5,[job시리즈] '나는 <b>핀테크</b> 전문가가 될 거야' 4차산업혁명... ,https://blog.naver.com/dkfekf0821/222291994007,오늘은 #4차산업혁명 직업군에 대해 나온 #job시리즈 #나는<b>핀테크</b>전문가가될거야 에 대해 포스팅하려고 해요. #<b>핀테크</b> 저도 처음 듣는 단어라 상당히 생소했는데요. 이 책을 읽으면서 <b>핀테크</b>라는 단어는... ,알콩달콩 스토리,blog.naver.com/dkfekf0821,20210329
6,"서비스 : 의류 사업 셀러에게 특화된 바이나우 <b>핀테크</b>, 어떨까",https://blog.naver.com/ekdud0706/223405429665,"바이나우 선정산 플랫폼 소개하는 쇼핑몰 선정산 플랫폼은 대출이 아닌 <b>핀테크</b>(Fintech) 서비스이다. 즉... 신용도에 영향을 받지 않고, 안심할 수 있는 <b>핀테크</b> 서비스입니다. 특히 동대문 사입뿐 아니라 브랜드를... ",찐주부J의 생활금융,blog.naver.com/ekdud0706,20240404
7,[<b>핀테크</b> 소식] 금융규제 샌드박스 제도 설명회 ①,https://blog.naver.com/koreafintech/221534337936,"안녕하세요, 한국<b>핀테크</b>지원센터 대학생 기자단 윤준호, 임소정입니다. 5월 3일, 서울창업허브에서 열린... 금융위원회, 금융감독원, 한국<b>핀테크</b>지원센터가 공동으로 개최한 이번 설명회는 규제 샌드박스... ",한국핀테크지원센터,blog.naver.com/koreafintech,20190510
8,"[기자단 뉴스] <b>핀테크</b> 큐브 입주기업, '루미글루(Lumigloo)... ",https://blog.naver.com/koreafintech/223191118136,"한국<b>핀테크</b>지원센터 대학생 기자단 11기 이하경, 임수현입니다. 오늘은 숨은 할인과 혜택 적용을 손쉽게... ‘루미글루’는 이번에 한국<b>핀테크</b>지원센터의 <b>핀테크</b> 큐브 5기로 선발된 기업인데요. <b>핀테크</b> 큐브란... ",한국핀테크지원센터,blog.naver.com/koreafintech,20230823
9,한국<b>핀테크</b>지원센터 Daily News Monitoring [6/28 (금)],https://blog.naver.com/mmd1292/223494076645,"안녕하세요, 오늘의 주요 <b>핀테크</b> 뉴스를 공유 드립니다. 한국<b>핀테크</b>지원센터 Daily News Monitoring [6/28 (금)] [금융당국] 1. 금융위, 서민금융 지원 종합 플랫폼 '잇다... ",리틀버핏,blog.naver.com/mmd1292,20240628
0,[기자단 뉴스] 코리아 <b>핀테크</b> 위크 2022 메타버스 전시관 및... ,https://blog.naver.com/koreafintech/222899342082,"안녕하세요, 한국<b>핀테크</b>지원센터 제10기 기자단 고민지입니다. 2022년 9월 28일 수요일부터 30일 금요일까지 코리아 <b>핀테크</b> 위크 2022가 오프라인으로 진행되었다는 사실, 알고계셨나요? 올해 4회를 맞이하는... ",한국핀테크지원센터,blog.naver.com/koreafintech,20221013
1,[기자단 뉴스] 강지수 기자의 <b>핀테크</b> VS 테크핀 VS 빅테크 다... ,https://blog.naver.com/koreafintech/222071647962,"한국<b>핀테크</b>지원센터 대학생 기자단 8기 강지수입니다. 금융사들만이 영위하던 금융산업에 비금융... 이러한 과정에서 <b>핀테크</b>, 테크핀, 빅테크, 빅뱅크와 같은 용어가 금융업계에서 화두가 되고... ",한국핀테크지원센터,blog.naver.com/koreafintech,20200827
2,[<b>핀테크</b> 보안지원] <b>핀테크</b> 기업 사이버보안 역량 강화 2편,https://blog.naver.com/koreafintech/222955186417,<b>핀테크</b> 업체들이 고객 정보 유출 등 각종 금융 범죄를 예방하기 위한 사이버 보안 역량 강화에... 자체 정보 보안 역량을 강화하려는 노력은 <b>핀테크</b> 업계 전반으로 확산되고 있습니다. 지금 바로... ,한국핀테크지원센터,blog.naver.com/koreafintech,20221214
3,SBI<b>핀테크</b>솔루션즈 기업분석(950110),https://blog.naver.com/economean-/223389602087,"SBI<b>핀테크</b>솔루션즈 (950110) 코스닥 상장사 최근 1년 주가 변동 추이(52주) 간단 정리 주요사업... 61% 비즈니스 모델 SBI 그룹은 종합 <b>핀테크</b> 솔루션 기업으로 결제서비스 사업, 백오피스SaaS 사업, 국제송금... ",경제중제 (Lightly Weighty Story),blog.naver.com/economean-,20240320
4,달러스왑 <b>핀테크</b>만으로 800% 수익 난다!,https://blog.naver.com/jing_new_/223510470748,달러스왑 <b>핀테크</b>만으로 800% 수익 난다! 저자 손대식 출판 지식과감성 발매 2024.04.15. 달러스왑? <b>핀테크</b>? 어려운 단어들로 시작하는 이 책에 관심을 가지게 된 건 역시 제목에 있는 800%라는 어마어마한 숫자... ,하고싶은것만할래,blog.naver.com/jing_new_,20240712
5,[기자단 뉴스] 재테크와 <b>핀테크</b> 무슨 관련이 있을까?,https://blog.naver.com/koreafintech/222710843852,"다들 한번쯤 들어보셨을 만한 ‘<b>핀테크</b>’ , 우리도 모르게 일상 속에서 매일 사용하고 있다는 거 알고 계신가요? 나날이 발전하는 <b>핀테크</b> 서비스가 간편 송금, 간편 결제에서 벗어나 대출, 투자, 보험까지... ",한국핀테크지원센터,blog.naver.com/koreafintech,20220425
6,두바이 <b>핀테크</b> 서밋 (Dubai FinTech Summit 2024),https://blog.naver.com/nexnine/223369005457,"두바이 <b>핀테크</b> 서밋 Dubai FinTech Summit(DFS) 일시: 2024년 5월 6일-7일 (2일간) 장소: 매디나 주메이라(Madinat Jumeirah), 두바이, 아랍에미리트 홈페이지: https://dubaifintechsummit.com/ ©DFS 두바이 <b>핀테크</b> 서밋... ",넥스페어 X 넥스나인,blog.naver.com/nexnine,20240229
7,국내주식투자 - <b>핀테크</b> 관련주 아톤 주가 주식 배당 전망,https://blog.naver.com/resumet/222978113471,"<b>핀테크</b> 관련주 아톤 주가 주식 배당 전망 온라인으로 물건을 사고, 은행 업무를 보는 등의 돈과... 금융과 관련된 솔루션을 개발하는 기업들을 <b>핀테크</b> Finance + Tech 기업이라고 합니다. 국내주식 중에서... ",블루래더 - 경제적 자유를 향한 푸른 사다리,blog.naver.com/resumet,20230108
8,<b>핀테크</b>를 빛나게 하는 기술과 다채로운 활용,https://blog.naver.com/kang010919/223513960914,"<b>핀테크</b>에 적용하는 신기술 금융 서비스 유형과 품질 한 차원 높은 성과물 ABCD &amp; EFI(AI, Blockchain, Cloud... 사업자와 <b>핀테크</b> 기업들을 효율적으로 관리하기 위해 인공지능 기술을 접목 블록체인(Blockchain)... ",홀리몰리,blog.naver.com/kang010919,20240715
9,[<b>핀테크</b> 용어사전] #프롬프트 엔지니어링(Prompt Engineering),https://blog.naver.com/konagroup/223467461721,"IT기업이 알려주는 <b>핀테크</b> 용어 코나아이와 함께 똑똑해져요! 24년 6월 1주 차 이번 주에 소개할 AI... * 출처: aws, 코드스테이츠 블로그 등 &lt;<b>핀테크</b> 용어사전&gt;은 매주 월요일 업로드됩니다! 많은 관심과 사랑... ",코나아이 공식 블로그,blog.naver.com/konagroup,20240603
0,[2022 <b>핀테크</b> 인턴십 지원사업] 우수참여기업 '깃플' 인터뷰,https://blog.naver.com/koreafintech/223040584122,[2022 <b>핀테크</b> 인턴십 지원사업] 우수참여기업 '깃플' 인터뷰 '<b>핀테크</b>에 대한 이해와 직무역량을 갖춘 인턴을 어디서 찾나...' 인재를 고민하고 있는 <b>핀테크</b> 기업 관계자 분들 주목! 참가기업이 누릴 수 있는... ,한국핀테크지원센터,blog.naver.com/koreafintech,20230310
1,미국 BaaS 규제 강화 및 시사점: <b>핀테크</b>와 은행의 협업에... ,https://goldsystem.tistory.com/1561,"이는 <b>핀테크</b> 기업과 은행 간의 협업 모델로, <b>핀테크</b> 기업이 금융 라이선스를 직접 보유하지 않고 은행의 인프라를 활용해 기존 비즈니스에 금융 서비스를 결합하는 형태입니다. 240716-미국+BaaS+규제+강화+및... ",GoldenKey,https://goldsystem.tistory.com/,20240717
2,책세상 &lt;<b>핀테크</b> 트렌드 2024&gt; 금융권취준생 필독서 추천,https://blog.naver.com/sochocopie/223386393823,"책세상 출판사의 &lt;<b>핀테크</b> 트렌드 2024&gt; 금융권 취업을 위한 <b>핀테크</b>에 대한 이해도를 높일 수 있고, 관련 산업 트렌드에 대한 상식도 넓힐 수 있어서 취준생 뿐만 아니라 관련업계 종사자들도 반드시 읽어야하는... ",비누누의 세상,blog.naver.com/sochocopie,20240317
3,[기자단 뉴스] <b>핀테크</b>가 궁금해?,https://blog.naver.com/koreafintech/222711887468,"<b>핀테크</b>가 무엇인지, 어떤 기업이 있고, 우리 생활에서 어떤 서비스가 사용되고 있는지 궁금하신가요? 알고 보면 우리의 일상 깊숙이 스며들어있는 <b>핀테크</b>! 오늘은 <b>핀테크</b> 기업과 관련 서비스에 대해... ",한국핀테크지원센터,blog.naver.com/koreafintech,20220426
4,"THE NEXT NFT2023 컨퍼런스 <b>핀테크</b>, 사회자  김연진아나운서",https://blog.naver.com/yeonjin_ellie/222954974479,"2017년부터 3년 넘게 <b>핀테크</b> 관련해 몇 년간 모 언론사의 포럼을 분기별로 연이어 진행한 적... 짧게 느껴져서 아쉬웠지만, 귀한 내용들로 채워져 유익했던 시간이었죠 :) 대한민국 NO.1 <b>핀테크</b> 기업인 (주)... ",김연진아나운서/영어MC,blog.naver.com/yeonjin_ellie,20221213
5,[기자단 뉴스] <b>핀테크</b> 기자단 8월 워크샵 생생 후기,https://blog.naver.com/koreafintech/222876379257,"한국<b>핀테크</b>지원센터 기자단 10기 김민지입니다 지난 8월 26일(금), 오프라인과 온라인(줌)을 통해 <b>핀테크</b> 기자단 워크샵이 진행되었습니다! 이번 워크샵은 인플루언서로 양질의 사진 콘텐츠를 제작하는... ",한국핀테크지원센터,blog.naver.com/koreafintech,20220916
6,"<b>핀테크</b> 시대, 전 세계의 디지털화폐(CBDC) 전쟁",https://blog.naver.com/koreafintech/222049624874,"<b>핀테크</b> 시대, 전 세계의 디지털화폐(CBDC) 전쟁 최근 신종 코로나 바이러스 감염증(코로나19) 사태로 인해 큰 타격을 받으면서 지급 수단의 안정성에 대한 경각심이 높아졌습니다. 온라인 쇼핑 등이... ",한국핀테크지원센터,blog.naver.com/koreafintech,20200803
7,<b>핀테크</b>의 장단점을 알아보자,https://blog.naver.com/wolk1941/223476532334,"<b>핀테크</b>의 장단점을 알아보자 <b>핀테크</b>는 금융(Finance)과 기술(Technology)을 결합한 용어로, 금융 서비스를 혁신하고 향상시키기 위해 최신 기술을 활용하는 분야를 가리킵니다 이제 많은 사람들이 <b>핀테크</b> 서비스를... ",있는시설,blog.naver.com/wolk1941,20240612
8,"‘코리아 <b>핀테크</b> 위크 2024', 혁신적 프로그램과 금융<b>핀테크</b>... ",https://blog.naver.com/chartmaker1/223517213468,"‘코리아 <b>핀테크</b> 위크 2024', 혁신적 프로그램과 금융<b>핀테크</b> 산업의 미래를 조망하는 행사로 기대감 고조 8월 27일~8월 29일 개최, 카카오페이, 비바리퍼블리카, 알파로직 등 참가 국내 최대 <b>핀테크</b> 행사인... ",AI 차트메이커,blog.naver.com/chartmaker1,20240718
9,<b>핀테크</b> 발전과 영향,https://blog.naver.com/dified/223461334884,"<b>핀테크</b> 발전과 영향 <b>핀테크</b>는 현재 우리의 삶에 큰 영향을 미치고 있는 혁신적인 분야입니다. 이제는 은행에 가지 않아도 편리하게 금융거래를 할 수 있고, 투자에 필요한 정보도 손쉽게 얻을 수 있습니다.... ",dified님의 블로그,blog.naver.com/dified,20240528
0,<b>핀테크</b> 뜻과 종류 알아보기,https://blog.naver.com/wnlehfl91/222628782149,"<b>핀테크</b> 업계에 종사하는 분과 대화하게 되어 써보는 <b>핀테크</b> 이야기입니다. <b>핀테크</b> 뜻 금융 Finance 와 기술 Technology의 합성어로, 금융 서비스를 모바일 인터넷 환경으로 옮기는 것을 뜻합니다. 기술 발전을... ",잠실동다람쥐,blog.naver.com/wnlehfl91,20220122
1,<b>핀테크</b> 11편 : 금융업계 미래의 중심 &lt;<b>핀테크</b>의 근간 '빅데이터'&gt;,https://blog.naver.com/welcomebank1/221186322344,금융권에 <b>핀테크</b>가 IT 산업계 이슈 키워드로 떠오르면서 <b>핀테크</b>의 핵심을 이루는 ‘빅데이터’가 차별화 전략으로 부상하고 있습니다. 대량의 데이터를 보유 및 확보하는 것이 <b>핀테크</b> 비즈니스를 성공으로... ,웰컴저축은행 공식 블로그,blog.naver.com/welcomebank1,20180117
2,[기자단] 해외 <b>핀테크</b> 기업 알아보기 - yo yo wallet,https://blog.naver.com/koreafintech/220929490115,"▲제4기 <b>핀테크</b>지원센터 Univ. Fintecher 대학생 기자단 임윤하 기자 안녕하세요, 저는 <b>핀테크</b> 기자단 4기 임윤하 기자입니다. 오늘은 해외 <b>핀테크</b> 업체 중 하나인 요요 월렛(yoyo wallet)이라는 기업을... ",한국핀테크지원센터,blog.naver.com/koreafintech,20170209
3,<b>핀테크</b> 교육이 무료?! 온라인으로 만나보는 서울 <b>핀테크</b> 아카데미,https://blog.naver.com/haechiseoul/222176695561,"온라인으로 만나보는 서울 <b>핀테크</b> 아카데미 <b>핀테크</b>가 실생활에서 어떻게 쓰이는지 알아보고, 무료 교육도 받아볼까요? <b>핀테크</b>는? ‘금융(finance)’+‘기술(technology)’의 합성어로 금융과 IT가 결합한... ",서울특별시 공식블로그,blog.naver.com/haechiseoul,20201217
4,<b>핀테크</b>와 금융 데이터의 보안! 개인 정보 보호에 대한 중요성과... ,https://blog.naver.com/easy2239/223424176672,<b>핀테크</b>와 금융 데이터의 보안! 개인 정보 보호에 대한 중요성과 대책! <b>핀테크</b>와 금융 데이터의 보안은 현대 사회에서 점점 더 중요해지고 있는 이슈입니다. 금융 데이터는 개인의 금전적 정보를 포함하고 있기... ,재테크뚜벅이,blog.naver.com/easy2239,20240423
